食品分類,樣品名稱,俗名,粗蛋白(g),粗脂肪(g),飽和脂肪(g),總碳水化合物(g),糖質總量(g),鈉(mg),反式脂肪(mg),酒精含量(g)
加工調理食品及其他類,豬肉鍋貼,,7.8,11.3,3.6,26.2,1.5,314.0,70.0,
加工調理食品及其他類,熟水餃(高麗菜水餃),,7.4,10.1,3.5,19.7,3.0,301.0,119.0,
加工調理食品及其他類,冷凍叉燒包,,8.8,4.8,1.7,47.0,14.8,167.0,7.0,
加工調理食品及其他類,冷凍酸菜焢肉包子,,8.6,13.1,5.2,37.2,,343.0,,
加工調理食品及其他類,冷凍芋泥包,,6.6,3.6,1.4,51.1,11.6,46.0,25.0,
加工調理食品及其他類,冷凍豆沙包,,7.4,1.1,0.5,51.8,13.2,60.0,4.0,
加工調理食品及其他類,冷凍芝麻包,,7.2,11.7,4.4,51.7,11.4,24.0,28.0,
加工調理食品及其他類,冷凍蓮蓉包,,7.9,5.5,2.3,52.8,,82.0,,
加工調理食品及其他類,冷凍叉燒包子,,7.1,6.1,2.1,46.0,9.8,210.0,14.0,
加工調理食品及其他類,冷凍牛肉包子,,10.8,4.6,2.5,46.1,,261.0,,
加工調理食品及其他類,冷凍豬肉包子,,7.6,9.2,3.5,38.2,6.4,230.0,9.0,
加工調理食品及其他類,冷凍豬肉湯包,,10.1,14.3,4.9,16.3,1.6,447.0,83.0,
加工調理食品及其他類,小籠包,,9.6,15.5,5.6,15.9,,248.0,,
加工調理食品及其他類,冷凍素菜包子,,8.6,3.8,1.4,41.4,3.7,244.0,22.0,
加工調理食品及其他類,竹筍包,,6.9,5.5,1.4,32.9,3.8,348.0,,
加工調理食品及其他類,冷凍白饅頭,,7.4,2.4,1.4,57.0,,91.0,,
加工調理食品及其他類,白饅頭,,8.1,1.2,,51.3,,182.0,,
加工調理食品及其他類,芋頭饅頭,,5.7,0.6,0.2,31.5,8.5,71.0,,
加工調理食品及其他類,花捲,,5.7,1.9,0.6,47.0,3.4,425.0,,
加工調理食品及其他類,冷藏堅果饅頭,,9.6,8.8,3.0,47.3,,119.0,,
加工調理食品及其他類,黑糖饅頭,,6.8,0.9,0.4,50.0,9.1,41.0,,
加工調理食品及其他類,冷凍銀絲卷(奶黃),,8.9,3.3,1.6,54.5,,11.0,,
加工調理食品及其他類,火腿蛋三明治,,10.9,13.2,3.6,28.2,4.0,426.0,53.0,
加工調理食品及其他類,披薩(夏威夷),,12.0,8.7,2.8,35.9,3.7,437.0,135.0,
加工調理食品及其他類,冷凍披薩(黑胡椒火腿),,9.3,6.9,3.9,27.7,,405.0,,
加工調理食品及其他類,蔥油餅,,8.3,9.3,1.9,46.9,2.3,257.0,75.0,
加工調理食品及其他類,冷凍蔥油餅,蔥油派,9.1,3.1,1.2,48.5,2.4,602.0,31.0,
加工調理食品及其他類,冷凍蛋餅皮,,5.7,3.7,1.4,43.7,4.4,291.0,,
加工調理食品及其他類,燒餅,,9.1,9.1,1.5,51.1,,458.0,,
加工調理食品及其他類,韭菜盒子,,7.5,12.1,2.7,19.5,1.2,287.0,144.0,
加工調理食品及其他類,大餅包小餅(紅豆),,8.3,16.5,3.0,48.5,,135.0,,
加工調理食品及其他類,水煎包,,4.3,5.4,1.6,25.2,2.2,310.0,,
加工調理食品及其他類,牛肉餡餅,,9.6,10.4,3.3,23.3,3.0,350.0,70.0,
加工調理食品及其他類,豬肉餡餅,,6.2,23.3,7.3,23.1,1.6,290.0,,
加工調理食品及其他類,冷凍燒賣,,9.9,9.7,3.4,15.3,,384.0,,
加工調理食品及其他類,冷凍水晶包,,4.8,7.8,3.0,30.4,,193.0,,
加工調理食品及其他類,"冷凍,水晶餃",,2.8,3.5,1.5,36.8,0.2,348.0,,
加工調理食品及其他類,油條,,10.1,40.2,7.1,37.3,0.5,341.0,501.0,
加工調理食品及其他類,冷凍春捲,,5.1,13.9,2.7,31.5,,449.0,,
加工調理食品及其他類,蚵仔煎,,4.9,10.4,4.8,19.7,0.3,479.0,96.0,
加工調理食品及其他類,棺材板,,7.0,17.5,5.3,19.7,,299.0,,
加工調理食品及其他類,油豆腐粉絲(阿給),阿給,6.9,6.2,1.2,15.7,,162.0,,
加工調理食品及其他類,冷凍可樂餅(奶汁),,3.6,2.3,1.5,19.8,,338.0,,
加工調理食品及其他類,芋圓,,0.9,0.2,0.1,52.1,2.8,2.0,0.0,
加工調理食品及其他類,粉圓,,0.2,0.0,0.0,86.2,0.0,13.0,0.0,
加工調理食品及其他類,冷凍甘薯條,薯條,1.8,6.5,1.6,29.0,16.9,67.0,34.0,
加工調理食品及其他類,冷凍馬鈴薯條,薯條,2.2,4.5,1.2,25.5,0.0,18.0,19.0,
加工調理食品及其他類,西谷米,,0.1,0.1,,89.7,,14.0,,
加工調理食品及其他類,台式泡菜,,0.9,0.3,0.1,13.1,11.2,330.0,0.0,
加工調理食品及其他類,黃金泡菜,,2.4,5.7,0.9,12.5,6.3,497.0,49.0,
加工調理食品及其他類,韓式泡菜,,2.0,0.4,0.1,5.8,0.7,487.0,,
加工調理食品及其他類,花瓜罐頭,,2.9,0.2,0.1,18.8,14.5,1458.0,0.0,
加工調理食品及其他類,冷凍洋蔥圈,,4.0,11.0,2.4,41.4,4.0,503.0,78.0,
加工調理食品及其他類,醃辣椒,剝皮辣椒,1.9,0.3,0.2,10.6,6.8,1520.0,0.0,
加工調理食品及其他類,桂竹筍片,,1.0,0.2,,3.3,,815.0,,
加工調理食品及其他類,麻竹筍干,,,,,100.0,,,,
加工調理食品及其他類,薤,"蕗蕎,薤頭,火蔥,蕎蔥,大韭(?),露京,蕎頭,叫頭",0.5,0.2,,1.9,,2586.0,,
加工調理食品及其他類,甘藍乾,高麗菜乾,7.2,1.1,,38.9,,3854.0,,
加工調理食品及其他類,酸甘藍菜,酸高麗菜,1.4,0.2,0.1,4.2,0.2,497.0,,
加工調理食品及其他類,梅乾菜,,5.5,1.1,,20.8,,11555.0,,
加工調理食品及其他類,榨菜,"榨菜藺蕓苔,四川榨菜,疙瘩菜,稜角菜,筆架菜,香爐菜,瘤菜",1.3,0.4,0.1,4.6,0.0,2790.0,,
加工調理食品及其他類,酸菜,"鹹菜,鹼菜,醃(大/鹹)酸菜,大鹹菜,鹹菜仁",0.8,0.3,0.1,3.2,0.0,1447.0,,
加工調理食品及其他類,醃漬冬瓜,"白瓜,東瓜,枕瓜,水芝,地芝",2.5,0.2,,4.1,,3690.0,,
加工調理食品及其他類,醃漬花胡瓜,"小黃瓜,花瓜,小胡瓜,小瓜,小刺瓜,水胡瓜",3.0,0.5,,18.1,,1603.0,,
加工調理食品及其他類,醃漬越瓜,"醃瓜,菴瓜,梢瓜,酥瓜,甜瓜,羊角瓜,稍瓜,生瓜,白瓜,青瓜,百香胡瓜",1.1,0.2,,3.1,,873.0,,
加工調理食品及其他類,銀耳罐頭,"白木耳,雪耳",0.1,0.1,,12.0,,7.0,,
加工調理食品及其他類,草菇罐頭,"蘭花菇,美味草菇,包腳菇,中國蘑菇,稈(麻/貢)菇,南華菇,家生菇(小包腳菇)",3.3,0.1,0.0,5.4,,306.0,,
加工調理食品及其他類,醃漬香菇,"冬(北/花/厚/毛)菇,椎茸,香蕈(信/椹),合蕈",3.0,0.1,,10.6,,723.0,,
加工調理食品及其他類,秀珍菇罐頭,"平菇,小平菇,側耳平菇,蠔菇,袖珍(鮑魚)菇(側耳)",1.7,0.5,,4.7,,245.0,,
加工調理食品及其他類,金針菇罐頭,"金(冬/榎/朴)菇,金絲菇,金菇菜,秋葷,樸蕈構菌,毛柄金線菇,菌子(絨柄金錢菇)",1.7,0.2,,4.5,,959.0,,
加工調理食品及其他類,洋菇罐頭,"西洋蘑菇(蘑菇,雙孢蘑菇)",2.9,0.3,0.0,4.3,,532.0,,
加工調理食品及其他類,猴頭菇罐頭,"猴頭蘑,刺蝟菌,蝟菌,花菜菇,圓頭菇,陰陽蘑,對臉蘑",1.0,0.1,0.0,6.5,,174.0,,
加工調理食品及其他類,高纖胚芽冬粉,粉絲,0.6,0.2,,90.0,,2.0,,
加工調理食品及其他類,冬粉,粉絲,0.1,0.1,,87.5,,10.0,,
加工調理食品及其他類,寬粉,寬條冬粉,0.1,0.1,0.1,86.9,0.0,4.0,,
加工調理食品及其他類,佃煮黑豆,,10.5,6.2,0.9,43.5,10.4,251.0,,
加工調理食品及其他類,豆干絲,,18.3,8.6,1.4,4.8,,549.0,,
加工調理食品及其他類,五香豆干,,19.3,10.6,1.7,6.2,0.4,445.0,21.0,
加工調理食品及其他類,小方豆干,,17.4,8.6,1.3,3.5,,116.0,,
加工調理食品及其他類,黑豆干,,19.0,12.5,2.2,2.1,0.1,123.0,,
加工調理食品及其他類,豆腐皮,豆皮,25.3,11.0,1.7,2.4,0.0,23.0,5.0,
加工調理食品及其他類,日式炸豆皮,,19.2,32.4,5.1,4.9,,1.0,,
加工調理食品及其他類,豆豉,蔭豉,20.4,11.5,1.9,12.8,0.0,6075.0,,
加工調理食品及其他類,豆棗,,11.7,19.2,3.2,50.0,37.5,854.0,138.0,
加工調理食品及其他類,百頁豆腐,千張豆腐,13.4,13.1,2.1,6.3,0.1,425.0,84.0,
加工調理食品及其他類,傳統豆腐,板豆腐,8.5,3.4,1.0,6.0,,2.0,,
加工調理食品及其他類,傳統豆腐(2022年取樣),板豆腐,9.6,5.5,1.0,1.9,0.0,7.0,12.0,
加工調理食品及其他類,冷凍豆腐,凍豆腐,12.9,7.1,1.3,3.9,0.6,8.0,8.0,
加工調理食品及其他類,小三角油豆腐,,12.7,13.3,2.3,0.0,0.0,1.0,115.0,
加工調理食品及其他類,嫩豆腐,,4.9,3.0,0.5,1.6,0.6,32.0,5.0,
加工調理食品及其他類,雞蛋豆腐,,6.9,4.6,1.3,2.7,0.7,307.0,9.0,
加工調理食品及其他類,麻油辣腐乳,,9.0,5.8,1.0,4.8,0.4,3675.0,3.0,
加工調理食品及其他類,素肉,,23.9,10.1,1.8,6.0,1.5,731.0,21.0,
加工調理食品及其他類,冷凍素雞塊,,14.2,8.1,1.3,19.0,,456.0,,
加工調理食品及其他類,花生麵筋罐頭,,11.0,11.1,2.0,15.5,8.1,778.0,34.0,
加工調理食品及其他類,香菇麵筋罐頭,,10.7,10.0,1.6,14.9,,916.0,,
加工調理食品及其他類,花豆罐頭(糖漬),"紅花豆,紅(赤)花菜豆,花仔(阿/柳)豆",7.6,0.0,0.0,43.5,,7.0,,
加工調理食品及其他類,紅豆罐頭(糖漬),"小豆,赤小豆,赤豆,通常小豆,小紅豆,紅小豆",8.0,0.3,0.0,49.5,,8.0,,
加工調理食品及其他類,甘納豆,,6.6,1.0,0.2,74.5,51.0,184.0,0.0,
加工調理食品及其他類,豌豆仁罐頭,"荷蓮豆仁,荷仁豆仁,荷蘭豆仁,花蓮豆仁,飛龍豆仁,青豆仁,胡豆仁,畢豆仁,宛豆仁,孫豆仁,丸豆仁,留",7.2,0.9,0.0,22.1,,211.0,,
加工調理食品及其他類,鹽酥蠶豆,"蠶豆酥,蠶豆子,蠶豆花",26.9,20.9,6.4,46.3,,386.0,,
加工調理食品及其他類,豆漿,豆奶,3.2,1.3,0.3,9.0,5.1,36.0,,
加工調理食品及其他類,雞蛋豆漿,雞蛋豆奶,1.9,1.3,0.2,9.2,,24.0,,
加工調理食品及其他類,鹹豆漿,,3.5,1.8,0.4,1.7,,198.0,,
加工調理食品及其他類,豆漿優酪乳,豆奶優酪乳,2.0,1.2,0.4,12.9,7.2,8.0,,
加工調理食品及其他類,DHA豆奶,,1.7,0.5,,8.0,,34.0,,
加工調理食品及其他類,豆漿粉,豆奶粉,37.4,17.1,2.6,32.5,,0.0,,
加工調理食品及其他類,叉燒肉,,17.2,13.1,5.0,16.5,14.9,841.0,,
加工調理食品及其他類,切片火腿(牛肉),"三明治火腿,火腿片",15.9,2.2,1.1,9.4,,1200.0,,
加工調理食品及其他類,切片火腿(豬肉),"三明治火腿,火腿片",16.5,4.9,1.8,9.0,2.2,1006.0,0.0,
加工調理食品及其他類,切片火腿(雞肉),"三明治火腿,火腿片",15.3,5.3,1.8,10.0,3.9,1040.0,29.0,
加工調理食品及其他類,"條狀火腿(牛肉,黑胡椒)",,18.9,2.3,1.0,4.1,,1125.0,,
加工調理食品及其他類,條狀火腿(豬肉),,16.2,3.8,1.4,11.5,3.8,1029.0,15.0,
加工調理食品及其他類,醬肘子,"醬肘花,醬汁燒蹄膀",19.0,6.6,2.2,0.0,,671.0,,
加工調理食品及其他類,培根,三層煙肉,13.5,35.6,13.3,0.0,1.4,610.0,105.0,
加工調理食品及其他類,臘肉(五花肉),,18.5,49.0,18.8,2.4,0.0,1539.0,35.0,
加工調理食品及其他類,臘肉(腿肉),,26.7,27.2,9.4,6.4,0.0,3220.0,42.0,
加工調理食品及其他類,滷牛筋,滷蹄筋,21.1,2.8,0.8,2.6,0.0,524.0,,
加工調理食品及其他類,滷豬腳,,28.4,15.4,6.9,0.0,,187.0,,
加工調理食品及其他類,醃燻豬肝,,26.8,4.7,1.8,4.2,,905.0,,
加工調理食品及其他類,膽肝,"鹹豬肝,粉肝,柴肝",31.2,7.9,3.4,13.9,,3204.0,,
加工調理食品及其他類,片狀肉乾(牛肉),牛肉干,30.3,5.2,2.3,41.8,18.2,1317.0,187.0,
加工調理食品及其他類,"片狀肉乾(牛肉,辣味)",辣味牛肉干,38.0,7.0,3.4,29.9,24.4,1537.0,28.0,
加工調理食品及其他類,片狀肉乾(豬肉),豬肉干,30.0,5.0,1.8,41.0,26.8,1177.0,9.0,
加工調理食品及其他類,條狀肉乾(豬肉),"豬肉乾,豬肉干",43.2,7.9,3.2,25.1,26.1,1325.0,17.0,
加工調理食品及其他類,牛肉香腸,,20.7,20.5,8.7,7.8,,792.0,,
加工調理食品及其他類,香腸,,17.0,26.3,10.0,12.3,10.2,1026.0,95.0,
加工調理食品及其他類,香腸(蒜味),,16.6,27.8,10.2,17.7,12.5,1021.0,104.0,
加工調理食品及其他類,蒟蒻香腸(蒜味),,19.4,14.9,5.5,19.3,,1106.0,,
加工調理食品及其他類,小巧香腸,小香腸,15.1,28.2,10.4,11.9,12.5,912.0,95.0,
加工調理食品及其他類,雞肉香腸(大),,22.4,16.3,4.9,11.8,,914.0,,
加工調理食品及其他類,雞肉香腸(小),,13.9,37.7,13.9,15.9,,699.0,,
加工調理食品及其他類,熱狗,,13.3,18.1,6.6,10.2,2.9,607.0,86.0,
加工調理食品及其他類,德國香腸,,15.9,21.4,7.9,4.6,1.7,547.0,,
加工調理食品及其他類,冷凍小香腸,,14.8,17.8,7.0,7.4,,722.0,,
加工調理食品及其他類,冷凍珍珠丸,,9.5,11.5,4.0,20.9,2.1,313.0,63.0,
加工調理食品及其他類,冷凍貢丸,,16.6,20.3,7.4,0.0,1.5,580.0,94.0,
加工調理食品及其他類,冷凍雞肉丸,,10.5,12.3,4.3,12.3,,597.0,,
加工調理食品及其他類,冷凍牛肉漢堡肉,,14.4,18.5,9.3,6.3,0.0,302.0,,
加工調理食品及其他類,冷凍雞塊,,15.3,12.9,5.5,12.6,2.1,596.0,100.0,
加工調理食品及其他類,豬肉脯,豬肉絨,33.4,25.1,9.3,20.3,,1518.0,,
加工調理食品及其他類,豬肉酥,豬肉鬆,33.0,28.3,9.2,31.6,25.1,1467.0,43.0,
加工調理食品及其他類,雞肉酥,雞肉鬆,26.7,14.6,2.5,53.2,,1644.0,,
加工調理食品及其他類,肉羹,,9.7,14.7,5.3,18.9,1.6,512.0,,
加工調理食品及其他類,冷凍咕咾肉,,6.4,9.5,2.5,18.3,,395.0,,
加工調理食品及其他類,豬腳凍,,16.6,7.8,2.7,2.0,,726.0,,
加工調理食品及其他類,冷凍花枝丸,,12.7,7.0,2.7,13.0,2.6,456.0,,
加工調理食品及其他類,冷凍虱目魚丸,,13.7,11.9,4.4,11.0,4.5,551.0,,
加工調理食品及其他類,冷凍文蛤丸,,16.2,9.2,3.4,15.8,,565.0,,
加工調理食品及其他類,冷凍旗魚丸,,12.8,6.7,2.5,12.0,4.9,700.0,,
加工調理食品及其他類,冷凍鱈魚丸,,8.5,2.4,1.0,10.7,3.9,459.0,53.0,
加工調理食品及其他類,冷凍蝦丸,,10.8,2.3,0.9,14.7,,780.0,,
加工調理食品及其他類,冷凍花枝排,,5.5,7.3,2.7,24.9,3.2,648.0,,
加工調理食品及其他類,冷凍鮪排,,13.4,0.9,0.3,20.4,,664.0,,
加工調理食品及其他類,冷凍蝦餅,,9.6,2.1,0.5,17.3,,337.0,,
加工調理食品及其他類,冷凍干貝酥,,8.3,0.2,0.1,27.7,,802.0,,
加工調理食品及其他類,冷凍花枝塊,,11.3,7.5,1.5,17.0,,508.0,,
加工調理食品及其他類,冷凍旗魚塊,,15.3,6.5,1.3,14.7,,423.0,,
加工調理食品及其他類,冷凍蚵捲,,6.9,17.5,6.6,7.0,4.1,463.0,70.0,
加工調理食品及其他類,冷凍魚捲,,13.8,0.3,,17.1,,401.0,,
加工調理食品及其他類,冷凍蝦捲,,10.3,5.7,2.0,16.0,2.7,667.0,,
加工調理食品及其他類,冷凍魷魚圈,,15.7,0.4,,19.2,,443.0,,
加工調理食品及其他類,冷凍花枝餃,,12.4,5.6,2.1,19.2,2.8,723.0,27.0,
加工調理食品及其他類,冷凍香菇餃,,12.3,15.3,5.7,11.5,,673.0,,
加工調理食品及其他類,冷凍蛋餃,,12.1,14.1,5.1,2.1,1.3,472.0,52.0,
加工調理食品及其他類,冷凍雪螺餃,,11.6,10.0,3.1,16.7,,788.0,,
加工調理食品及其他類,冷凍魚餃,,12.5,19.5,8.6,12.9,1.2,663.0,76.0,
加工調理食品及其他類,冷凍蝦餃,,11.4,19.3,7.2,13.5,,622.0,,
加工調理食品及其他類,冷凍燕餃,,12.8,23.6,9.0,14.5,1.7,604.0,143.0,
加工調理食品及其他類,冷凍蟹味棒,蟹肉棒,9.3,0.7,0.2,18.6,3.1,694.0,5.0,
加工調理食品及其他類,冷凍魚卵卷,,12.9,0.2,0.1,15.5,3.7,830.0,6.0,
加工調理食品及其他類,魚板,,10.0,2.0,0.4,17.6,2.9,863.0,15.0,
加工調理食品及其他類,天婦羅,甜不辣,12.4,4.7,1.2,21.0,5.2,684.0,28.0,
加工調理食品及其他類,冷凍花枝漿,,11.2,12.6,4.5,17.1,1.8,637.0,,
加工調理食品及其他類,冷凍花枝羹,,11.4,4.7,1.8,9.4,,448.0,,
加工調理食品及其他類,魚肉脯,,21.9,1.7,0.8,0.2,,1482.0,,
加工調理食品及其他類,鯖魚肉脯,,33.8,60.4,14.7,1.5,,563.0,,
加工調理食品及其他類,魚肉鬆,魚肉酥,28.2,20.2,6.9,43.8,,1761.0,,
加工調理食品及其他類,旗魚鬆,,31.3,22.9,9.5,37.4,20.7,1679.0,142.0,
加工調理食品及其他類,鮭魚鬆,,29.0,21.6,7.9,35.3,26.1,1500.0,349.0,
加工調理食品及其他類,香筍鮪魚罐頭,,10.0,24.1,3.8,0.9,,588.0,,
加工調理食品及其他類,茄汁鯖魚罐頭,,17.6,3.8,1.3,2.8,3.1,357.0,,
加工調理食品及其他類,蒜味甘扁桃仁,蒜味杏仁果,23.3,53.6,4.8,18.0,4.5,203.0,,
加工調理食品及其他類,杏仁霜,"杏仁粉,杏仁茶",9.7,36.4,3.2,47.1,26.2,172.0,,
加工調理食品及其他類,蜜汁松子仁,,14.9,62.4,5.2,19.0,,2.0,,
加工調理食品及其他類,鹽酥夏威夷豆,夏威夷火山豆,9.4,76.3,12.9,12.0,4.3,80.0,,
加工調理食品及其他類,甜核桃,,14.4,67.4,6.6,14.7,3.7,28.0,,
加工調理食品及其他類,糖炒栗子,,4.2,0.8,0.2,46.3,,2.0,,
加工調理食品及其他類,蜜汁腰果,,17.6,43.6,10.4,34.3,,12.0,,
加工調理食品及其他類,玉桂西瓜子,,31.1,34.4,5.9,23.8,,854.0,,
加工調理食品及其他類,醬油西瓜子,,29.5,37.7,6.8,22.5,1.8,685.0,,
加工調理食品及其他類,鹽酥帶殼花生(熟),"土豆,長生果,落花生",28.2,38.1,7.7,28.1,3.7,319.0,,
加工調理食品及其他類,醃漬花生仁,"土豆,長生果,落花生",10.6,26.0,,2.9,,,,
加工調理食品及其他類,糖漬花生仁,"土豆,長生果,落花生",14.2,23.3,4.9,28.8,,37.0,,
加工調理食品及其他類,油炸花生仁,"土豆,長生果,落花生",28.9,48.4,10.5,18.0,3.7,430.0,,
加工調理食品及其他類,蛋酥花生仁,"土豆,長生果,落花生",21.1,43.8,10.9,31.8,,45.0,,
加工調理食品及其他類,鹽酥花生仁,"土豆,長生果,落花生",28.8,35.9,7.5,29.6,6.9,454.0,,
加工調理食品及其他類,調味南瓜子(去殼),白瓜子,30.4,47.9,9.1,13.5,1.4,183.0,,
加工調理食品及其他類,調味南瓜子(帶殼),白瓜子,25.9,47.2,9.3,19.5,1.5,395.0,,
加工調理食品及其他類,甘草葵瓜子(帶殼),,26.8,39.3,5.0,25.8,,637.0,,
加工調理食品及其他類,鹽酥葵瓜子(帶殼),,25.9,49.3,5.7,17.8,2.6,668.0,,
加工調理食品及其他類,糖漬蓮子,,5.7,0.1,0.0,51.4,,11.0,,
加工調理食品及其他類,烤雞,手扒雞,22.8,14.2,4.2,3.6,,195.0,,
加工調理食品及其他類,冷凍烤雞翅,,18.8,14.2,3.9,3.6,,509.0,,
加工調理食品及其他類,鴨賞,,31.1,17.6,6.0,5.3,,2853.0,,
加工調理食品及其他類,茶鵝,,15.6,32.6,9.1,0.0,,377.0,,
加工調理食品及其他類,熟鵝腿肉,,18.5,23.6,6.7,0.0,,43.0,,
加工調理食品及其他類,鯊魚煙,,22.3,0.4,0.2,0.0,0.0,258.0,10.0,
加工調理食品及其他類,日本鰻鱺魚片(蒲燒),"白鰻,日本鰻,正鰻,白鱔,鰻鱺,土鰻(澎湖),淡水鰻(澎湖) ",25.0,18.7,5.8,0.9,2.3,421.0,,
加工調理食品及其他類,鹽漬小鱗脂眼鯡(鹹馧仔),"臭肉?,?仔,圓眼仔,?魚,?仔魚,圓仔魚(幼魚),脂眼鯡,臭肉,臭肉魚/肉?(澎湖) ",17.4,17.0,3.5,0.3,,1511.0,,
加工調理食品及其他類,鯖魚(醃製),鹹鯖魚,14.9,24.0,5.6,1.3,,889.0,,
加工調理食品及其他類,鯖魚(醃製)(2022年取樣),鹹鯖魚,17.0,21.0,5.1,9.8,0.0,245.0,242.0,
加工調理食品及其他類,毛鱗魚(柳葉魚)(裹粉未炸),柳葉魚,12.9,4.9,1.6,19.0,1.6,493.0,39.0,
加工調理食品及其他類,油魚卵(加工),油魚子,46.6,27.3,5.6,0.0,0.0,688.0,,
加工調理食品及其他類,圓鱈魚卵(加工),,11.2,4.4,1.3,0.0,,1677.0,,
加工調理食品及其他類,鯔魚卵(加工),"烏魚卵,烏魚子",36.6,8.5,2.0,18.7,,1194.0,,
加工調理食品及其他類,鯔魚卵(加工)(2022年取樣),"烏魚卵,烏魚子",38.9,28.7,5.1,4.4,0.0,867.0,28.0,
加工調理食品及其他類,醃漬鮭魚卵,,24.9,10.2,2.1,6.7,3.1,687.0,8.0,
加工調理食品及其他類,香魚片,,36.1,0.7,0.3,39.1,40.6,1239.0,,
加工調理食品及其他類,龍蝦卵(調味),,6.7,1.8,0.5,5.2,,2868.0,,
加工調理食品及其他類,蠑螺(加工),,14.8,0.2,0.1,11.0,,1035.0,,
加工調理食品及其他類,鹹小卷,"鹹鎖管,鹽漬小卷",20.1,1.3,0.5,1.9,,4254.0,,
加工調理食品及其他類,沖泡濃湯(海鮮),,11.2,6.9,4.9,62.0,11.6,6118.0,35.0,
加工調理食品及其他類,玉米濃湯調理包,,4.4,5.9,2.9,74.7,25.1,4171.0,,
加工調理食品及其他類,麥片沖泡包(三合一),,11.0,7.5,6.8,74.3,,313.0,,
加工調理食品及其他類,三合一麥片(野菜蘑菇),,6.8,9.0,6.8,72.7,13.4,1050.0,20.0,
加工調理食品及其他類,糙米麩,,7.8,3.3,0.6,81.4,0.0,7.0,,
加工調理食品及其他類,麵茶粉,,7.2,7.0,2.2,82.9,27.9,51.0,,
加工調理食品及其他類,植物燕麥奶粉(營養強化),,12.0,13.2,4.6,67.5,15.5,125.0,43.0,
加工調理食品及其他類,杏仁茶沖泡包,綜合堅果穀粉,3.5,5.2,1.2,84.7,,93.0,,
加工調理食品及其他類,芝麻糊沖泡包,,9.3,15.4,2.4,70.7,,78.0,,
加工調理食品及其他類,綜合堅果穀物沖泡包,,13.3,15.4,5.5,65.4,24.1,42.0,16.0,
加工調理食品及其他類,寒天脆藻,水晶脆藻,0.0,0.0,0.0,2.5,0.0,12.0,,
加工調理食品及其他類,生啤酒,,0.4,0.0,,8.2,,2.0,,5.0
加工調理食品及其他類,啤酒,,,0.0,,8.9,,3.0,,5.0
加工調理食品及其他類,陳年紹興酒,,1.8,0.0,,19.1,,3.0,,17.0
加工調理食品及其他類,白葡萄酒,,0.1,0.0,,14.2,,3.0,,11.0
加工調理食品及其他類,紅葡萄酒,,0.1,0.0,,14.8,,3.0,,11.0
加工調理食品及其他類,雞精,,8.6,0.0,,0.0,,86.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
